2020-12-18 15:29:54,23.00,10.47,25.07,720
2020-12-18 15:29:55,23.00,1.81,25.07,712
2020-12-18 15:29:58,23.00,2.03,25.07,707
2020-12-18 15:30:00,23.00,4.52,25.08,694
2020-12-18 15:30:02,23.00,4.36,25.07,691
2020-12-18 15:30:04,23.00,3.78,25.08,708
2020-12-18 15:30:06,23.00,2.78,25.08,725
2020-12-18 15:30:10,23.00,-2.36,25.09,700
2020-12-18 15:30:14,23.00,-11.01,25.09,725
2020-12-18 15:30:16,24.00,-15.01,26.00,701
2020-12-18 15:30:18,23.00,-12.41,25.09,718
2020-12-18 15:30:20,23.00,-11.20,25.09,712
2020-12-18 15:30:22,23.00,-11.39,25.08,718
2020-12-18 15:30:24,23.00,-6.22,25.09,719
2020-12-18 15:30:26,24.00,-7.44,26.00,683
2020-12-18 15:30:32,24.00,-7.10,25.09,704
2020-12-18 15:30:34,24.00,-5.62,25.09,720
2020-12-18 15:30:36,25.00,-12.22,26.02,713
2020-12-18 15:30:38,25.00,-11.53,26.00,705
2020-12-18 15:30:41,25.00,-15.48,26.00,707
2020-12-18 15:30:43,27.00,-22.20,26.00,695
2020-12-18 15:30:45,24.00,-20.77,25.09,713
2020-12-18 15:30:47,25.00,-21.77,26.00,697
2020-12-18 15:30:53,25.00,-20.06,26.01,714
2020-12-18 15:30:55,25.00,12.11,26.00,696
2020-12-18 15:30:57,25.00,12.38,26.00,700
2020-12-18 15:31:02,25.00,7.04,26.01,725
2020-12-18 15:31:04,25.00,-25.64,26.01,720
2020-12-18 15:31:06,25.00,-23.89,26.00,702
2020-12-18 15:31:08,25.00,-25.96,26.00,719
2020-12-18 15:31:10,25.00,-26.74,26.00,712
2020-12-18 15:31:14,25.00,-31.51,26.00,722
2020-12-18 15:31:18,24.00,-42.61,26.00,718
2020-12-18 15:31:21,24.00,-36.54,26.00,719
2020-12-18 15:31:22,24.00,-36.72,26.00,720
2020-12-18 15:31:24,24.00,-37.92,26.02,720
2020-12-18 15:31:28,24.00,-39.75,26.00,704
2020-12-18 15:31:30,24.00,-38.85,26.02,710
2020-12-18 15:31:32,23.00,-36.89,26.00,693
2020-12-18 15:31:35,24.00,-31.01,26.00,716
2020-12-18 15:31:41,24.00,-42.64,26.02,710
2020-12-18 15:31:43,24.00,-49.58,26.02,718
